LocalTime, GPSTime, ESSID, BSSID, Power, Security, Latitude, Longitude, Latitude Error, Longitude Error, Type
2025-12-31 13:09:14,1900-01-00 00:00:00,BOSS 2.4,3C:7C:3F:B5:F3:A0,-46, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-31 13:09:15,1900-01-00 00:00:00,Hadad,B0:BB:E5:A4:DA:04,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-31 13:09:15,1900-01-00 00:00:00,BOSS 2.4,3C:7C:3F:B5:F3:A0,-45, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-31 13:09:15,1900-01-00 00:00:00,BOSS 2.4,3C:7C:3F:B5:F3:A0,-47, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-31 13:09:15,1900-01-00 00:00:00,BOSS 2.4,3C:7C:3F:B5:F3:A0,-46, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-31 13:09:15,1900-01-00 00:00:00,Hadad,B0:BB:E5:A4:DA:04,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-31 13:09:15,1900-01-00 00:00:00,Hadad,B0:BB:E5:A4:DA:04,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-31 13:09:15,1900-01-00 00:00:00,Hadad,B0:BB:E5:A4:DA:04,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-31 13:09:15,1900-01-00 00:00:00,BOSS 2.4,3C:7C:3F:B5:F3:A0,-45, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-31 13:09:15,1900-01-00 00:00:00,Hadad,B0:BB:E5:A4:DA:04,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-31 13:09:16,1900-01-00 00:00:00,Hadad,B0:BB:E5:A4:DA:05,-69, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-31 13:09:16,1900-01-00 00:00:00,,B2:BB:E5:A4:DA:07,-69, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-31 13:09:16,1900-01-00 00:00:00,SHLP5G,C4:E9:0A:BF:27:B2,-87, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-31 13:09:16,1900-01-00 00:00:00,Hadad,B0:BB:E5:A4:DA:05,-69, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-31 13:09:16,1900-01-00 00:00:00,,B2:BB:E5:A4:DA:07,-68, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-31 13:09:16,1900-01-00 00:00:00,SHLP5G,C4:E9:0A:BF:27:B2,-87, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-31 13:09:16,1900-01-00 00:00:00,Hadad,B0:BB:E5:A4:DA:05,-69, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-31 13:09:16,1900-01-00 00:00:00,,B2:BB:E5:A4:DA:07,-69, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-31 13:09:16,1900-01-00 00:00:00,SHLP5G,C4:E9:0A:BF:27:B2,-86, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-31 13:09:17,1900-01-00 00:00:00,Hadad,B0:BB:E5:A4:DA:05,-69, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-31 13:09:17,1900-01-00 00:00:00,,B2:BB:E5:A4:DA:07,-69, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-31 13:09:17,1900-01-00 00:00:00,SHLP5G,C4:E9:0A:BF:27:B2,-86, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-31 13:09:17,1900-01-00 00:00:00,Hadad,B0:BB:E5:A4:DA:05,-68, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-31 13:09:17,1900-01-00 00:00:00,,B2:BB:E5:A4:DA:07,-69, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-31 13:09:17,1900-01-00 00:00:00,SHLP5G,C4:E9:0A:BF:27:B2,-86, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-31 13:09:17,1900-01-00 00:00:00,SHLP5G,C4:E9:0A:BF:27:B2,-85, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-31 13:09:17,1900-01-00 00:00:00,,62:45:B6:AC:63:B3,-80, WEP ,0.000000,0.000000,0.000,0.000,AP
2025-12-31 13:09:17,1900-01-00 00:00:00,,62:45:B6:AC:63:B3,-81, WEP ,0.000000,0.000000,0.000,0.000,AP
2025-12-31 13:09:17,1900-01-00 00:00:00,,62:45:B6:AC:63:B3,-81, WEP ,0.000000,0.000000,0.000,0.000,AP
2025-12-31 13:09:17,1900-01-00 00:00:00,,62:45:B6:AC:63:B3,-81, WEP ,0.000000,0.000000,0.000,0.000,AP
2025-12-31 13:09:17,1900-01-00 00:00:00,,62:45:B6:AC:63:B3,-82, WEP ,0.000000,0.000000,0.000,0.000,AP
2025-12-31 13:09:18,1900-01-00 00:00:00,HOTBOX2021,94:4E:5B:6F:7E:D2,-65, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-31 13:09:18,1900-01-00 00:00:00,,96:4E:5B:6F:7E:D7,-65, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-31 13:09:18,1900-01-00 00:00:00,HOTBOX2021,94:4E:5B:6F:7E:D2,-65, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-31 13:09:18,1900-01-00 00:00:00,,96:4E:5B:6F:7E:D7,-66, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-31 13:09:18,1900-01-00 00:00:00,HOTBOX2021,94:4E:5B:6F:7E:D2,-65, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-31 13:09:18,1900-01-00 00:00:00,,96:4E:5B:6F:7E:D7,-65, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-31 13:09:18,1900-01-00 00:00:00,HOTBOX2021,94:4E:5B:6F:7E:D2,-65, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-31 13:09:18,1900-01-00 00:00:00,,96:4E:5B:6F:7E:D7,-65, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-31 13:09:18,1900-01-00 00:00:00,HOTBOX2021,94:4E:5B:6F:7E:D2,-65, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-31 13:09:18,1900-01-00 00:00:00,,96:4E:5B:6F:7E:D7,-65, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-31 13:09:19,1900-01-00 00:00:00,BOSS AC,3C:7C:3F:B5:F3:A4,-58, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-31 13:09:19,1900-01-00 00:00:00,BOSS AC,3C:7C:3F:B5:F3:A4,-58, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-31 13:09:20,1900-01-00 00:00:00,BOSS AC,3C:7C:3F:B5:F3:A4,-58, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-31 13:09:20,1900-01-00 00:00:00,BOSS AC,3C:7C:3F:B5:F3:A4,-59, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-31 13:09:20,1900-01-00 00:00:00,BOSS AC,3C:7C:3F:B5:F3:A4,-58, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-31 13:09:20,1900-01-00 00:00:00,BOSS AX,3C:7C:3F:B5:F3:A8,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-31 13:09:20,1900-01-00 00:00:00,BOSS AX,3C:7C:3F:B5:F3:A8,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-31 13:09:20,1900-01-00 00:00:00,BOSS AX,3C:7C:3F:B5:F3:A8,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-31 13:09:20,1900-01-00 00:00:00,BOSS AX,3C:7C:3F:B5:F3:A8,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-31 13:09:20,1900-01-00 00:00:00,BOSS AX,3C:7C:3F:B5:F3:A8,-52, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-31 13:09:20,1900-01-00 00:00:00,BOSS AX,3C:7C:3F:B5:F3:A8,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-31 13:09:28,1900-01-00 00:00:00,HOTBOX2021,94:4E:5B:6F:7E:D1,-52, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-31 13:09:28,1900-01-00 00:00:00,HOTBOX2021,94:4E:5B:6F:7E:D1,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-31 13:09:28,1900-01-00 00:00:00,HOTBOX2021,94:4E:5B:6F:7E:D1,-55, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-31 13:09:28,1900-01-00 00:00:00,HOTBOX2021,94:4E:5B:6F:7E:D1,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-31 13:09:28,1900-01-00 00:00:00,HOTBOX2021,94:4E:5B:6F:7E:D1,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-31 13:09:30,1900-01-00 00:00:00,BOSS 2.4,3C:7C:3F:B5:F3:A0,-46, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-31 13:09:30,1900-01-00 00:00:00,Hadad,B0:BB:E5:A4:DA:04,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-31 13:09:30,1900-01-00 00:00:00,BOSS 2.4,3C:7C:3F:B5:F3:A0,-45, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-31 13:09:30,1900-01-00 00:00:00,,10:D5:61:EC:E6:B8,-67,,0.000000,0.000000,0.000,0.000,Client
2025-12-31 13:09:30,1900-01-00 00:00:00,BOSS 2.4,3C:7C:3F:B5:F3:A0,-46, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-31 13:09:30,1900-01-00 00:00:00,BOSS 2.4,3C:7C:3F:B5:F3:A0,-47, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-31 13:09:31,1900-01-00 00:00:00,Hadad,B0:BB:E5:A4:DA:04,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-31 13:09:31,1900-01-00 00:00:00,Hadad,B0:BB:E5:A4:DA:04,-60, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-31 13:09:31,1900-01-00 00:00:00,Hadad,B0:BB:E5:A4:DA:04,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-31 13:09:31,1900-01-00 00:00:00,Hadad,B0:BB:E5:A4:DA:04,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-31 13:09:31,1900-01-00 00:00:00,Hadad,B0:BB:E5:A4:DA:04,-62, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-31 13:09:31,1900-01-00 00:00:00,Hadad,B0:BB:E5:A4:DA:04,-62, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-31 13:09:31,1900-01-00 00:00:00,Hadad,B0:BB:E5:A4:DA:04,-62, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-31 13:09:31,1900-01-00 00:00:00,Hadad,B0:BB:E5:A4:DA:04,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-31 13:09:31,1900-01-00 00:00:00,Hadad,B0:BB:E5:A4:DA:04,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-31 13:09:31,1900-01-00 00:00:00,BOSS 2.4,3C:7C:3F:B5:F3:A0,-45, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-31 13:09:31,1900-01-00 00:00:00,Hadad,B0:BB:E5:A4:DA:04,-62, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-31 13:09:32,1900-01-00 00:00:00,,B2:BB:E5:A4:DA:07,-71, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-31 13:09:32,1900-01-00 00:00:00,Hadad,B0:BB:E5:A4:DA:05,-71, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-31 13:09:32,1900-01-00 00:00:00,,B2:BB:E5:A4:DA:07,-71, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-31 13:09:32,1900-01-00 00:00:00,Hadad,B0:BB:E5:A4:DA:05,-71, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-31 13:09:32,1900-01-00 00:00:00,SHLP5G,C4:E9:0A:BF:27:B2,-87, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-31 13:09:32,1900-01-00 00:00:00,SHLP5G,C4:E9:0A:BF:27:B2,-87, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-31 13:09:32,1900-01-00 00:00:00,Hadad,B0:BB:E5:A4:DA:05,-70, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-31 13:09:32,1900-01-00 00:00:00,,B2:BB:E5:A4:DA:07,-71, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-31 13:09:32,1900-01-00 00:00:00,SHLP5G,C4:E9:0A:BF:27:B2,-84, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-31 13:09:32,1900-01-00 00:00:00,,CA:8C:38:4D:FF:75,-77,,0.000000,0.000000,0.000,0.000,Client
2025-12-31 13:09:32,1900-01-00 00:00:00,Hadad,B0:BB:E5:A4:DA:05,-70, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-31 13:09:32,1900-01-00 00:00:00,,B2:BB:E5:A4:DA:07,-70, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-31 13:09:32,1900-01-00 00:00:00,SHLP5G,C4:E9:0A:BF:27:B2,-87, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-31 13:09:32,1900-01-00 00:00:00,,B2:BB:E5:A4:DA:07,-70, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-31 13:09:32,1900-01-00 00:00:00,,B2:BB:E5:A4:DA:07,-70, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-31 13:09:32,1900-01-00 00:00:00,,B2:BB:E5:A4:DA:07,-70, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-31 13:09:32,1900-01-00 00:00:00,,B2:BB:E5:A4:DA:07,-70, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-31 13:09:32,1900-01-00 00:00:00,Hadad,B0:BB:E5:A4:DA:05,-70, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-31 13:09:32,1900-01-00 00:00:00,,B2:BB:E5:A4:DA:07,-70, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-31 13:09:32,1900-01-00 00:00:00,Hadad,B0:BB:E5:A4:DA:05,-70, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-31 13:09:32,1900-01-00 00:00:00,Hadad,B0:BB:E5:A4:DA:05,-70, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-31 13:09:32,1900-01-00 00:00:00,Hadad,B0:BB:E5:A4:DA:05,-70, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-31 13:09:32,1900-01-00 00:00:00,Hadad,B0:BB:E5:A4:DA:05,-70, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-31 13:09:32,1900-01-00 00:00:00,,CA:8C:38:4D:FF:75,-79,,0.000000,0.000000,0.000,0.000,Client
2025-12-31 13:09:32,1900-01-00 00:00:00,SHLP5G,C4:E9:0A:BF:27:B2,-86, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-31 13:09:32,1900-01-00 00:00:00,Hadad,B0:BB:E5:A4:DA:05,-70, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-31 13:09:32,1900-01-00 00:00:00,,B2:BB:E5:A4:DA:07,-70, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-31 13:09:32,1900-01-00 00:00:00,SHLP5G,C4:E9:0A:BF:27:B2,-86, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-31 13:09:32,1900-01-00 00:00:00,,62:45:B6:AC:63:B3,-82, WEP ,0.000000,0.000000,0.000,0.000,AP
2025-12-31 13:09:32,1900-01-00 00:00:00,,CA:8C:38:4D:FF:75,-76,,0.000000,0.000000,0.000,0.000,Client
2025-12-31 13:09:33,1900-01-00 00:00:00,,62:45:B6:AC:63:B3,-81, WEP ,0.000000,0.000000,0.000,0.000,AP
2025-12-31 13:09:33,1900-01-00 00:00:00,,CA:8C:38:4D:FF:75,-77,,0.000000,0.000000,0.000,0.000,Client
